,date,prov_x,deaths,cases,lats,lons
1971,2020-11-04,Neuquén,398.0,11.0,-38.641757582459896,-70.1185705180601
1751,2020-11-04,Mendoza,325.0,15.0,-34.6298873058957,-68.58312281837979
2432,2020-11-04,San Luis,16.0,3.0,-33.7577257449137,-66.0281298195836
2797,2020-11-04,Santiago del Estero,625.0,3.0,-27.7824116550944,-63.252386656858796
2150,2020-11-04,Río Negro,355.0,10.0,-40.4057957178801,-67.229329893694
1579,2020-11-04,La Rioja,5.0,2.0,-29.685776298315,-67.18173596944321
1241,2020-11-04,Entre Ríos,382.0,5.0,-32.0588735436448,-59.2014475514635
2363,2020-11-04,San Juan,104.0,4.0,-30.8653679979618,-68.8894908486844
2905,2020-11-04,Tierra del Fuego,79.0,2.0,-82.52151781220999,-50.7427486049785
3019,2020-11-05,Tucumán,261.0,25.0,-26.947800183078602,-65.3647579441481
1393,2020-11-05,Jujuy,10.0,3.0,-23.3200784211351,-65.7642522180337
2364,2020-11-05,San Juan,89.0,2.0,-30.8653679979618,-68.8894908486844
2288,2020-11-05,Salta,76.0,5.0,-24.2991344492002,-64.8144629600627
2906,2020-11-05,Tierra del Fuego,85.0,3.0,-82.52151781220999,-50.7427486049785
1242,2020-11-05,Entre Ríos,389.0,9.0,-32.0588735436448,-59.2014475514635
1448,2020-11-05,La Pampa,205.0,1.0,-37.1315537735949,-65.4466546606951
2703,2020-11-05,Santa Fe,1012.0,16.0,-30.7069271588117,-60.9498369430241
892,2020-11-05,Corrientes,4.0,2.0,-28.7743047046407,-57.8012191977913
1580,2020-11-05,La Rioja,2.0,4.0,-29.685776298315,-67.18173596944321
2538,2020-11-05,Santa Cruz,242.0,7.0,-48.8154851827063,-69.95576216719729
491,2020-11-05,CABA,886.0,31.0,-34.6144934119689,-58.4458563545429
1972,2020-11-05,Neuquén,357.0,8.0,-38.641757582459896,-70.1185705180601
2151,2020-11-05,Río Negro,257.0,2.0,-40.4057957178801,-67.229329893694
729,2020-11-05,Chaco,75.0,7.0,-26.3864309061226,-60.76583074386029
1050,2020-11-05,Córdoba,964.0,38.0,-32.142932663607,-63.8017532741662
2798,2020-11-05,Santiago del Estero,450.0,5.0,-27.7824116550944,-63.252386656858796
2433,2020-11-05,San Luis,10.0,6.0,-33.7577257449137,-66.0281298195836
1752,2020-11-05,Mendoza,319.0,10.0,-34.6298873058957,-68.58312281837979
831,2020-11-05,Chubut,256.0,4.0,-43.7886233529878,-68.52675939433449
232,2020-11-05,Buenos Aires,3926.0,123.0,-36.6769415180527,-60.55883198157189
2434,2020-11-06,San Luis,8.0,1.0,-33.7577257449137,-66.0281298195836
2539,2020-11-06,Santa Cruz,203.0,3.0,-48.8154851827063,-69.95576216719729
492,2020-11-06,CABA,961.0,20.0,-34.6144934119689,-58.4458563545429
1243,2020-11-06,Entre Ríos,389.0,5.0,-32.0588735436448,-59.2014475514635
1753,2020-11-06,Mendoza,355.0,15.0,-34.6298873058957,-68.58312281837979
2704,2020-11-06,Santa Fe,1007.0,27.0,-30.7069271588117,-60.9498369430241
893,2020-11-06,Corrientes,7.0,2.0,-28.7743047046407,-57.8012191977913
1449,2020-11-06,La Pampa,247.0,2.0,-37.1315537735949,-65.4466546606951
1973,2020-11-06,Neuquén,318.0,2.0,-38.641757582459896,-70.1185705180601
2907,2020-11-06,Tierra del Fuego,83.0,4.0,-82.52151781220999,-50.7427486049785
730,2020-11-06,Chaco,79.0,4.0,-26.3864309061226,-60.76583074386029
3020,2020-11-06,Tucumán,198.0,15.0,-26.947800183078602,-65.3647579441481
2799,2020-11-06,Santiago del Estero,453.0,2.0,-27.7824116550944,-63.252386656858796
1394,2020-11-06,Jujuy,17.0,2.0,-23.3200784211351,-65.7642522180337
2152,2020-11-06,Río Negro,338.0,7.0,-40.4057957178801,-67.229329893694
2365,2020-11-06,San Juan,109.0,1.0,-30.8653679979618,-68.8894908486844
2289,2020-11-06,Salta,74.0,10.0,-24.2991344492002,-64.8144629600627
1051,2020-11-06,Córdoba,915.0,28.0,-32.142932663607,-63.8017532741662
233,2020-11-06,Buenos Aires,3898.0,126.0,-36.6769415180527,-60.55883198157189
832,2020-11-06,Chubut,275.0,9.0,-43.7886233529878,-68.52675939433449
234,2020-11-07,Buenos Aires,3985.0,109.0,-36.6769415180527,-60.55883198157189
2540,2020-11-07,Santa Cruz,225.0,3.0,-48.8154851827063,-69.95576216719729
2435,2020-11-07,San Luis,9.0,4.0,-33.7577257449137,-66.0281298195836
2290,2020-11-07,Salta,62.0,1.0,-24.2991344492002,-64.8144629600627
2800,2020-11-07,Santiago del Estero,287.0,3.0,-27.7824116550944,-63.252386656858796
1754,2020-11-07,Mendoza,313.0,10.0,-34.6298873058957,-68.58312281837979
2705,2020-11-07,Santa Fe,1100.0,28.0,-30.7069271588117,-60.9498369430241
894,2020-11-07,Corrientes,2.0,2.0,-28.7743047046407,-57.8012191977913
731,2020-11-07,Chaco,80.0,1.0,-26.3864309061226,-60.76583074386029
1244,2020-11-07,Entre Ríos,409.0,8.0,-32.0588735436448,-59.2014475514635
3021,2020-11-07,Tucumán,191.0,22.0,-26.947800183078602,-65.3647579441481
1852,2020-11-07,Misiones,17.0,1.0,-26.8753965086829,-54.6516966230371
2366,2020-11-07,San Juan,92.0,3.0,-30.8653679979618,-68.8894908486844
2908,2020-11-07,Tierra del Fuego,87.0,3.0,-82.52151781220999,-50.7427486049785
1974,2020-11-07,Neuquén,320.0,7.0,-38.641757582459896,-70.1185705180601
1052,2020-11-07,Córdoba,872.0,26.0,-32.142932663607,-63.8017532741662
833,2020-11-07,Chubut,296.0,4.0,-43.7886233529878,-68.52675939433449
2153,2020-11-07,Río Negro,345.0,6.0,-40.4057957178801,-67.229329893694
493,2020-11-07,CABA,794.0,17.0,-34.6144934119689,-58.4458563545429
2706,2020-11-08,Santa Fe,1100.0,27.0,-30.7069271588117,-60.9498369430241
834,2020-11-08,Chubut,281.0,5.0,-43.7886233529878,-68.52675939433449
516,2020-11-08,Catamarca,1.0,2.0,-27.3358332810217,-66.9476824299928
2291,2020-11-08,Salta,73.0,4.0,-24.2991344492002,-64.8144629600627
1395,2020-11-08,Jujuy,11.0,3.0,-23.3200784211351,-65.7642522180337
2909,2020-11-08,Tierra del Fuego,95.0,4.0,-82.52151781220999,-50.7427486049785
2367,2020-11-08,San Juan,30.0,1.0,-30.8653679979618,-68.8894908486844
2154,2020-11-08,Río Negro,331.0,13.0,-40.4057957178801,-67.229329893694
732,2020-11-08,Chaco,94.0,3.0,-26.3864309061226,-60.76583074386029
1053,2020-11-08,Córdoba,816.0,17.0,-32.142932663607,-63.8017532741662
2436,2020-11-08,San Luis,12.0,3.0,-33.7577257449137,-66.0281298195836
1245,2020-11-08,Entre Ríos,423.0,10.0,-32.0588735436448,-59.2014475514635
1853,2020-11-08,Misiones,26.0,1.0,-26.8753965086829,-54.6516966230371
3022,2020-11-08,Tucumán,190.0,13.0,-26.947800183078602,-65.3647579441481
2801,2020-11-08,Santiago del Estero,412.0,2.0,-27.7824116550944,-63.252386656858796
1450,2020-11-08,La Pampa,201.0,1.0,-37.1315537735949,-65.4466546606951
1581,2020-11-08,La Rioja,6.0,2.0,-29.685776298315,-67.18173596944321
494,2020-11-08,CABA,865.0,27.0,-34.6144934119689,-58.4458563545429
2541,2020-11-08,Santa Cruz,152.0,8.0,-48.8154851827063,-69.95576216719729
1755,2020-11-08,Mendoza,335.0,11.0,-34.6298873058957,-68.58312281837979
1975,2020-11-08,Neuquén,329.0,8.0,-38.641757582459896,-70.1185705180601
235,2020-11-08,Buenos Aires,4297.0,106.0,-36.6769415180527,-60.55883198157189
1582,2020-11-09,La Rioja,5.0,1.0,-29.685776298315,-67.18173596944321
1756,2020-11-09,Mendoza,436.0,12.0,-34.6298873058957,-68.58312281837979
495,2020-11-09,CABA,1055.0,29.0,-34.6144934119689,-58.4458563545429
3023,2020-11-09,Tucumán,296.0,13.0,-26.947800183078602,-65.3647579441481
733,2020-11-09,Chaco,98.0,5.0,-26.3864309061226,-60.76583074386029
1396,2020-11-09,Jujuy,13.0,1.0,-23.3200784211351,-65.7642522180337
2707,2020-11-09,Santa Fe,1362.0,14.0,-30.7069271588117,-60.9498369430241
1054,2020-11-09,Córdoba,1054.0,26.0,-32.142932663607,-63.8017532741662
236,2020-11-09,Buenos Aires,4816.0,110.0,-36.6769415180527,-60.55883198157189
2910,2020-11-09,Tierra del Fuego,97.0,4.0,-82.52151781220999,-50.7427486049785
895,2020-11-09,Corrientes,10.0,2.0,-28.7743047046407,-57.8012191977913
2437,2020-11-09,San Luis,16.0,3.0,-33.7577257449137,-66.0281298195836
2802,2020-11-09,Santiago del Estero,442.0,2.0,-27.7824116550944,-63.252386656858796
1976,2020-11-09,Neuquén,438.0,12.0,-38.641757582459896,-70.1185705180601
2155,2020-11-09,Río Negro,325.0,8.0,-40.4057957178801,-67.229329893694
1451,2020-11-09,La Pampa,204.0,1.0,-37.1315537735949,-65.4466546606951
835,2020-11-09,Chubut,326.0,4.0,-43.7886233529878,-68.52675939433449
517,2020-11-09,Catamarca,2.0,1.0,-27.3358332810217,-66.9476824299928
2542,2020-11-09,Santa Cruz,221.0,5.0,-48.8154851827063,-69.95576216719729
2292,2020-11-09,Salta,89.0,5.0,-24.2991344492002,-64.8144629600627
1246,2020-11-09,Entre Ríos,479.0,13.0,-32.0588735436448,-59.2014475514635
1452,2020-11-10,La Pampa,204.0,3.0,-37.1315537735949,-65.4466546606951
237,2020-11-10,Buenos Aires,4972.0,120.0,-36.6769415180527,-60.55883198157189
734,2020-11-10,Chaco,87.0,5.0,-26.3864309061226,-60.76583074386029
1055,2020-11-10,Córdoba,959.0,23.0,-32.142932663607,-63.8017532741662
896,2020-11-10,Corrientes,17.0,4.0,-28.7743047046407,-57.8012191977913
1247,2020-11-10,Entre Ríos,504.0,10.0,-32.0588735436448,-59.2014475514635
2438,2020-11-10,San Luis,11.0,2.0,-33.7577257449137,-66.0281298195836
3024,2020-11-10,Tucumán,264.0,7.0,-26.947800183078602,-65.3647579441481
1757,2020-11-10,Mendoza,311.0,8.0,-34.6298873058957,-68.58312281837979
1583,2020-11-10,La Rioja,4.0,2.0,-29.685776298315,-67.18173596944321
2803,2020-11-10,Santiago del Estero,521.0,1.0,-27.7824116550944,-63.252386656858796
836,2020-11-10,Chubut,267.0,5.0,-43.7886233529878,-68.52675939433449
2293,2020-11-10,Salta,78.0,4.0,-24.2991344492002,-64.8144629600627
518,2020-11-10,Catamarca,5.0,1.0,-27.3358332810217,-66.9476824299928
2543,2020-11-10,Santa Cruz,249.0,2.0,-48.8154851827063,-69.95576216719729
2911,2020-11-10,Tierra del Fuego,97.0,3.0,-82.52151781220999,-50.7427486049785
1977,2020-11-10,Neuquén,357.0,12.0,-38.641757582459896,-70.1185705180601
2708,2020-11-10,Santa Fe,1238.0,27.0,-30.7069271588117,-60.9498369430241
1397,2020-11-10,Jujuy,15.0,5.0,-23.3200784211351,-65.7642522180337
496,2020-11-10,CABA,1034.0,23.0,-34.6144934119689,-58.4458563545429
2156,2020-11-10,Río Negro,312.0,8.0,-40.4057957178801,-67.229329893694
2439,2020-11-11,San Luis,7.0,1.0,-33.7577257449137,-66.0281298195836
1978,2020-11-11,Neuquén,303.0,9.0,-38.641757582459896,-70.1185705180601
1758,2020-11-11,Mendoza,245.0,10.0,-34.6298873058957,-68.58312281837979
1248,2020-11-11,Entre Ríos,387.0,2.0,-32.0588735436448,-59.2014475514635
2157,2020-11-11,Río Negro,271.0,8.0,-40.4057957178801,-67.229329893694
837,2020-11-11,Chubut,229.0,19.0,-43.7886233529878,-68.52675939433449
1453,2020-11-11,La Pampa,164.0,2.0,-37.1315537735949,-65.4466546606951
1056,2020-11-11,Córdoba,745.0,22.0,-32.142932663607,-63.8017532741662
3025,2020-11-11,Tucumán,202.0,14.0,-26.947800183078602,-65.3647579441481
2804,2020-11-11,Santiago del Estero,412.0,2.0,-27.7824116550944,-63.252386656858796
2294,2020-11-11,Salta,79.0,3.0,-24.2991344492002,-64.8144629600627
897,2020-11-11,Corrientes,18.0,1.0,-28.7743047046407,-57.8012191977913
497,2020-11-11,CABA,885.0,24.0,-34.6144934119689,-58.4458563545429
2709,2020-11-11,Santa Fe,1066.0,15.0,-30.7069271588117,-60.9498369430241
2544,2020-11-11,Santa Cruz,206.0,6.0,-48.8154851827063,-69.95576216719729
2912,2020-11-11,Tierra del Fuego,90.0,5.0,-82.52151781220999,-50.7427486049785
1584,2020-11-11,La Rioja,2.0,2.0,-29.685776298315,-67.18173596944321
1398,2020-11-11,Jujuy,3.0,2.0,-23.3200784211351,-65.7642522180337
735,2020-11-11,Chaco,104.0,8.0,-26.3864309061226,-60.76583074386029
2368,2020-11-11,San Juan,49.0,5.0,-30.8653679979618,-68.8894908486844
238,2020-11-11,Buenos Aires,3796.0,106.0,-36.6769415180527,-60.55883198157189
1057,2020-11-12,Córdoba,571.0,24.0,-32.142932663607,-63.8017532741662
2710,2020-11-12,Santa Fe,997.0,18.0,-30.7069271588117,-60.9498369430241
2158,2020-11-12,Río Negro,218.0,7.0,-40.4057957178801,-67.229329893694
2295,2020-11-12,Salta,72.0,6.0,-24.2991344492002,-64.8144629600627
519,2020-11-12,Catamarca,1.0,2.0,-27.3358332810217,-66.9476824299928
838,2020-11-12,Chubut,201.0,4.0,-43.7886233529878,-68.52675939433449
2369,2020-11-12,San Juan,44.0,8.0,-30.8653679979618,-68.8894908486844
2805,2020-11-12,Santiago del Estero,442.0,3.0,-27.7824116550944,-63.252386656858796
2545,2020-11-12,Santa Cruz,247.0,1.0,-48.8154851827063,-69.95576216719729
1759,2020-11-12,Mendoza,236.0,7.0,-34.6298873058957,-68.58312281837979
1979,2020-11-12,Neuquén,241.0,7.0,-38.641757582459896,-70.1185705180601
736,2020-11-12,Chaco,90.0,6.0,-26.3864309061226,-60.76583074386029
2913,2020-11-12,Tierra del Fuego,66.0,1.0,-82.52151781220999,-50.7427486049785
1249,2020-11-12,Entre Ríos,392.0,10.0,-32.0588735436448,-59.2014475514635
898,2020-11-12,Corrientes,21.0,2.0,-28.7743047046407,-57.8012191977913
3026,2020-11-12,Tucumán,256.0,11.0,-26.947800183078602,-65.3647579441481
239,2020-11-12,Buenos Aires,3611.0,87.0,-36.6769415180527,-60.55883198157189
2440,2020-11-12,San Luis,5.0,1.0,-33.7577257449137,-66.0281298195836
1454,2020-11-12,La Pampa,158.0,4.0,-37.1315537735949,-65.4466546606951
498,2020-11-12,CABA,802.0,14.0,-34.6144934119689,-58.4458563545429
2546,2020-11-13,Santa Cruz,248.0,3.0,-48.8154851827063,-69.95576216719729
3027,2020-11-13,Tucumán,243.0,11.0,-26.947800183078602,-65.3647579441481
1455,2020-11-13,La Pampa,176.0,1.0,-37.1315537735949,-65.4466546606951
737,2020-11-13,Chaco,107.0,3.0,-26.3864309061226,-60.76583074386029
2370,2020-11-13,San Juan,17.0,1.0,-30.8653679979618,-68.8894908486844
839,2020-11-13,Chubut,241.0,4.0,-43.7886233529878,-68.52675939433449
240,2020-11-13,Buenos Aires,3796.0,94.0,-36.6769415180527,-60.55883198157189
1760,2020-11-13,Mendoza,267.0,13.0,-34.6298873058957,-68.58312281837979
2806,2020-11-13,Santiago del Estero,369.0,3.0,-27.7824116550944,-63.252386656858796
499,2020-11-13,CABA,928.0,12.0,-34.6144934119689,-58.4458563545429
1250,2020-11-13,Entre Ríos,356.0,16.0,-32.0588735436448,-59.2014475514635
1980,2020-11-13,Neuquén,238.0,3.0,-38.641757582459896,-70.1185705180601
2711,2020-11-13,Santa Fe,1099.0,23.0,-30.7069271588117,-60.9498369430241
1585,2020-11-13,La Rioja,3.0,2.0,-29.685776298315,-67.18173596944321
2441,2020-11-13,San Luis,15.0,1.0,-33.7577257449137,-66.0281298195836
2296,2020-11-13,Salta,62.0,2.0,-24.2991344492002,-64.8144629600627
1058,2020-11-13,Córdoba,588.0,26.0,-32.142932663607,-63.8017532741662
899,2020-11-13,Corrientes,8.0,1.0,-28.7743047046407,-57.8012191977913
2159,2020-11-13,Río Negro,224.0,5.0,-40.4057957178801,-67.229329893694
2914,2020-11-13,Tierra del Fuego,76.0,3.0,-82.52151781220999,-50.7427486049785
2371,2020-11-14,San Juan,7.0,6.0,-30.8653679979618,-68.8894908486844
241,2020-11-14,Buenos Aires,3702.0,89.0,-36.6769415180527,-60.55883198157189
2547,2020-11-14,Santa Cruz,232.0,5.0,-48.8154851827063,-69.95576216719729
1761,2020-11-14,Mendoza,270.0,10.0,-34.6298873058957,-68.58312281837979
1981,2020-11-14,Neuquén,218.0,10.0,-38.641757582459896,-70.1185705180601
2297,2020-11-14,Salta,68.0,3.0,-24.2991344492002,-64.8144629600627
2807,2020-11-14,Santiago del Estero,333.0,2.0,-27.7824116550944,-63.252386656858796
1251,2020-11-14,Entre Ríos,392.0,6.0,-32.0588735436448,-59.2014475514635
2160,2020-11-14,Río Negro,213.0,3.0,-40.4057957178801,-67.229329893694
1586,2020-11-14,La Rioja,1.0,1.0,-29.685776298315,-67.18173596944321
1399,2020-11-14,Jujuy,8.0,1.0,-23.3200784211351,-65.7642522180337
2915,2020-11-14,Tierra del Fuego,85.0,2.0,-82.52151781220999,-50.7427486049785
1456,2020-11-14,La Pampa,147.0,2.0,-37.1315537735949,-65.4466546606951
1059,2020-11-14,Córdoba,502.0,25.0,-32.142932663607,-63.8017532741662
738,2020-11-14,Chaco,133.0,6.0,-26.3864309061226,-60.76583074386029
2712,2020-11-14,Santa Fe,925.0,18.0,-30.7069271588117,-60.9498369430241
840,2020-11-14,Chubut,204.0,1.0,-43.7886233529878,-68.52675939433449
3028,2020-11-14,Tucumán,217.0,6.0,-26.947800183078602,-65.3647579441481
500,2020-11-14,CABA,748.0,20.0,-34.6144934119689,-58.4458563545429
2442,2020-11-14,San Luis,6.0,2.0,-33.7577257449137,-66.0281298195836
900,2020-11-14,Corrientes,4.0,4.0,-28.7743047046407,-57.8012191977913
2298,2020-11-15,Salta,79.0,2.0,-24.2991344492002,-64.8144629600627
3029,2020-11-15,Tucumán,151.0,12.0,-26.947800183078602,-65.3647579441481
1762,2020-11-15,Mendoza,273.0,6.0,-34.6298873058957,-68.58312281837979
1252,2020-11-15,Entre Ríos,417.0,5.0,-32.0588735436448,-59.2014475514635
501,2020-11-15,CABA,899.0,12.0,-34.6144934119689,-58.4458563545429
2161,2020-11-15,Río Negro,266.0,4.0,-40.4057957178801,-67.229329893694
2443,2020-11-15,San Luis,7.0,1.0,-33.7577257449137,-66.0281298195836
2916,2020-11-15,Tierra del Fuego,81.0,3.0,-82.52151781220999,-50.7427486049785
2808,2020-11-15,Santiago del Estero,292.0,2.0,-27.7824116550944,-63.252386656858796
242,2020-11-15,Buenos Aires,4329.0,91.0,-36.6769415180527,-60.55883198157189
739,2020-11-15,Chaco,111.0,7.0,-26.3864309061226,-60.76583074386029
2713,2020-11-15,Santa Fe,1076.0,20.0,-30.7069271588117,-60.9498369430241
841,2020-11-15,Chubut,195.0,4.0,-43.7886233529878,-68.52675939433449
1854,2020-11-15,Misiones,17.0,1.0,-26.8753965086829,-54.6516966230371
1457,2020-11-15,La Pampa,187.0,2.0,-37.1315537735949,-65.4466546606951
520,2020-11-15,Catamarca,1.0,1.0,-27.3358332810217,-66.9476824299928
1982,2020-11-15,Neuquén,237.0,7.0,-38.641757582459896,-70.1185705180601
1060,2020-11-15,Córdoba,574.0,17.0,-32.142932663607,-63.8017532741662
2548,2020-11-15,Santa Cruz,192.0,1.0,-48.8154851827063,-69.95576216719729
1061,2020-11-16,Córdoba,658.0,29.0,-32.142932663607,-63.8017532741662
243,2020-11-16,Buenos Aires,4490.0,96.0,-36.6769415180527,-60.55883198157189
2162,2020-11-16,Río Negro,254.0,8.0,-40.4057957178801,-67.229329893694
2444,2020-11-16,San Luis,9.0,6.0,-33.7577257449137,-66.0281298195836
901,2020-11-16,Corrientes,6.0,2.0,-28.7743047046407,-57.8012191977913
2714,2020-11-16,Santa Fe,1206.0,23.0,-30.7069271588117,-60.9498369430241
502,2020-11-16,CABA,956.0,23.0,-34.6144934119689,-58.4458563545429
1253,2020-11-16,Entre Ríos,470.0,6.0,-32.0588735436448,-59.2014475514635
842,2020-11-16,Chubut,230.0,8.0,-43.7886233529878,-68.52675939433449
740,2020-11-16,Chaco,116.0,5.0,-26.3864309061226,-60.76583074386029
2372,2020-11-16,San Juan,32.0,3.0,-30.8653679979618,-68.8894908486844
2299,2020-11-16,Salta,92.0,4.0,-24.2991344492002,-64.8144629600627
1983,2020-11-16,Neuquén,245.0,5.0,-38.641757582459896,-70.1185705180601
1587,2020-11-16,La Rioja,2.0,3.0,-29.685776298315,-67.18173596944321
1763,2020-11-16,Mendoza,297.0,7.0,-34.6298873058957,-68.58312281837979
2809,2020-11-16,Santiago del Estero,311.0,2.0,-27.7824116550944,-63.252386656858796
1458,2020-11-16,La Pampa,233.0,4.0,-37.1315537735949,-65.4466546606951
2549,2020-11-16,Santa Cruz,288.0,4.0,-48.8154851827063,-69.95576216719729
3030,2020-11-16,Tucumán,198.0,14.0,-26.947800183078602,-65.3647579441481
902,2020-11-17,Corrientes,5.0,1.0,-28.7743047046407,-57.8012191977913
1254,2020-11-17,Entre Ríos,411.0,8.0,-32.0588735436448,-59.2014475514635
2715,2020-11-17,Santa Fe,971.0,24.0,-30.7069271588117,-60.9498369430241
1588,2020-11-17,La Rioja,3.0,2.0,-29.685776298315,-67.18173596944321
244,2020-11-17,Buenos Aires,3975.0,102.0,-36.6769415180527,-60.55883198157189
2917,2020-11-17,Tierra del Fuego,52.0,8.0,-82.52151781220999,-50.7427486049785
1984,2020-11-17,Neuquén,220.0,8.0,-38.641757582459896,-70.1185705180601
2550,2020-11-17,Santa Cruz,250.0,8.0,-48.8154851827063,-69.95576216719729
741,2020-11-17,Chaco,97.0,3.0,-26.3864309061226,-60.76583074386029
503,2020-11-17,CABA,838.0,13.0,-34.6144934119689,-58.4458563545429
2373,2020-11-17,San Juan,20.0,4.0,-30.8653679979618,-68.8894908486844
3031,2020-11-17,Tucumán,235.0,12.0,-26.947800183078602,-65.3647579441481
2163,2020-11-17,Río Negro,205.0,4.0,-40.4057957178801,-67.229329893694
2445,2020-11-17,San Luis,8.0,4.0,-33.7577257449137,-66.0281298195836
2300,2020-11-17,Salta,76.0,5.0,-24.2991344492002,-64.8144629600627
1459,2020-11-17,La Pampa,182.0,2.0,-37.1315537735949,-65.4466546606951
1764,2020-11-17,Mendoza,246.0,11.0,-34.6298873058957,-68.58312281837979
1062,2020-11-17,Córdoba,573.0,20.0,-32.142932663607,-63.8017532741662
843,2020-11-17,Chubut,168.0,4.0,-43.7886233529878,-68.52675939433449
245,2020-11-18,Buenos Aires,3301.0,89.0,-36.6769415180527,-60.55883198157189
2446,2020-11-18,San Luis,3.0,4.0,-33.7577257449137,-66.0281298195836
2716,2020-11-18,Santa Fe,743.0,18.0,-30.7069271588117,-60.9498369430241
2551,2020-11-18,Santa Cruz,260.0,6.0,-48.8154851827063,-69.95576216719729
1460,2020-11-18,La Pampa,183.0,2.0,-37.1315537735949,-65.4466546606951
1255,2020-11-18,Entre Ríos,338.0,3.0,-32.0588735436448,-59.2014475514635
3032,2020-11-18,Tucumán,114.0,7.0,-26.947800183078602,-65.3647579441481
1985,2020-11-18,Neuquén,183.0,7.0,-38.641757582459896,-70.1185705180601
1765,2020-11-18,Mendoza,187.0,9.0,-34.6298873058957,-68.58312281837979
2301,2020-11-18,Salta,60.0,5.0,-24.2991344492002,-64.8144629600627
2164,2020-11-18,Río Negro,176.0,9.0,-40.4057957178801,-67.229329893694
2374,2020-11-18,San Juan,14.0,6.0,-30.8653679979618,-68.8894908486844
2810,2020-11-18,Santiago del Estero,217.0,2.0,-27.7824116550944,-63.252386656858796
2918,2020-11-18,Tierra del Fuego,68.0,2.0,-82.52151781220999,-50.7427486049785
742,2020-11-18,Chaco,59.0,7.0,-26.3864309061226,-60.76583074386029
844,2020-11-18,Chubut,179.0,3.0,-43.7886233529878,-68.52675939433449
1063,2020-11-18,Córdoba,456.0,19.0,-32.142932663607,-63.8017532741662
504,2020-11-18,CABA,850.0,18.0,-34.6144934119689,-58.4458563545429
2919,2020-11-19,Tierra del Fuego,41.0,4.0,-82.52151781220999,-50.7427486049785
1766,2020-11-19,Mendoza,158.0,5.0,-34.6298873058957,-68.58312281837979
