,date,prov_x,deaths,cases,lats,lons,mes
2765,2020-09-26,Santiago del Estero,160.0,2.0,-27.7824116550944,-63.252386656858796,09
2114,2020-09-26,Río Negro,371.0,5.0,-40.4057957178801,-67.229329893694,09
2983,2020-09-26,Tucumán,305.0,14.0,-26.947800183078602,-65.3647579441481,09
2400,2020-09-26,San Luis,26.0,2.0,-33.7577257449137,-66.0281298195836,09
691,2020-09-26,Chaco,148.0,2.0,-26.3864309061226,-60.76583074386029,09
2251,2020-09-26,Salta,140.0,20.0,-24.2991344492002,-64.8144629600627,09
2336,2020-09-26,San Juan,48.0,4.0,-30.8653679979618,-68.8894908486844,09
1205,2020-09-26,Entre Ríos,324.0,7.0,-32.0588735436448,-59.2014475514635,09
1357,2020-09-27,Jujuy,19.0,5.0,-23.3200784211351,-65.7642522180337,09
193,2020-09-27,Buenos Aires,6041.0,181.0,-36.6769415180527,-60.55883198157189,09
2252,2020-09-27,Salta,189.0,18.0,-24.2991344492002,-64.8144629600627,09
2115,2020-09-27,Río Negro,401.0,10.0,-40.4057957178801,-67.229329893694,09
2984,2020-09-27,Tucumán,369.0,13.0,-26.947800183078602,-65.3647579441481,09
2505,2020-09-27,Santa Cruz,138.0,2.0,-48.8154851827063,-69.95576216719729,09
876,2020-09-27,Corrientes,6.0,2.0,-28.7743047046407,-57.8012191977913,09
794,2020-09-27,Chubut,180.0,4.0,-43.7886233529878,-68.52675939433449,09
1014,2020-09-27,Córdoba,949.0,15.0,-32.142932663607,-63.8017532741662,09
2401,2020-09-27,San Luis,47.0,2.0,-33.7577257449137,-66.0281298195836,09
2668,2020-09-27,Santa Fe,1157.0,43.0,-30.7069271588117,-60.9498369430241,09
2874,2020-09-27,Tierra del Fuego,145.0,3.0,-82.52151781220999,-50.7427486049785,09
453,2020-09-27,CABA,1512.0,47.0,-34.6144934119689,-58.4458563545429,09
1545,2020-09-27,La Rioja,8.0,3.0,-29.685776298315,-67.18173596944321,09
1206,2020-09-27,Entre Ríos,330.0,4.0,-32.0588735436448,-59.2014475514635,09
692,2020-09-27,Chaco,111.0,3.0,-26.3864309061226,-60.76583074386029,09
1716,2020-09-27,Mendoza,439.0,13.0,-34.6298873058957,-68.58312281837979,09
2766,2020-09-27,Santiago del Estero,141.0,3.0,-27.7824116550944,-63.252386656858796,09
1432,2020-09-27,La Pampa,117.0,1.0,-37.1315537735949,-65.4466546606951,09
1936,2020-09-27,Neuquén,440.0,4.0,-38.641757582459896,-70.1185705180601,09
2337,2020-09-27,San Juan,61.0,5.0,-30.8653679979618,-68.8894908486844,09
693,2020-09-28,Chaco,141.0,7.0,-26.3864309061226,-60.76583074386029,09
194,2020-09-28,Buenos Aires,7259.0,189.0,-36.6769415180527,-60.55883198157189,09
2116,2020-09-28,Río Negro,447.0,11.0,-40.4057957178801,-67.229329893694,09
877,2020-09-28,Corrientes,1.0,1.0,-28.7743047046407,-57.8012191977913,09
2767,2020-09-28,Santiago del Estero,443.0,3.0,-27.7824116550944,-63.252386656858796,09
2875,2020-09-28,Tierra del Fuego,196.0,1.0,-82.52151781220999,-50.7427486049785,09
2338,2020-09-28,San Juan,50.0,2.0,-30.8653679979618,-68.8894908486844,09
1207,2020-09-28,Entre Ríos,365.0,9.0,-32.0588735436448,-59.2014475514635,09
1015,2020-09-28,Córdoba,1128.0,21.0,-32.142932663607,-63.8017532741662,09
454,2020-09-28,CABA,1684.0,47.0,-34.6144934119689,-58.4458563545429,09
2985,2020-09-28,Tucumán,519.0,15.0,-26.947800183078602,-65.3647579441481,09
1546,2020-09-28,La Rioja,12.0,3.0,-29.685776298315,-67.18173596944321,09
1717,2020-09-28,Mendoza,510.0,13.0,-34.6298873058957,-68.58312281837979,09
2402,2020-09-28,San Luis,59.0,2.0,-33.7577257449137,-66.0281298195836,09
2669,2020-09-28,Santa Fe,1506.0,29.0,-30.7069271588117,-60.9498369430241,09
1844,2020-09-28,Misiones,37.0,1.0,-26.8753965086829,-54.6516966230371,09
795,2020-09-28,Chubut,259.0,4.0,-43.7886233529878,-68.52675939433449,09
2506,2020-09-28,Santa Cruz,145.0,2.0,-48.8154851827063,-69.95576216719729,09
2253,2020-09-28,Salta,189.0,18.0,-24.2991344492002,-64.8144629600627,09
1937,2020-09-28,Neuquén,635.0,2.0,-38.641757582459896,-70.1185705180601,09
1358,2020-09-28,Jujuy,29.0,12.0,-23.3200784211351,-65.7642522180337,09
2876,2020-09-29,Tierra del Fuego,191.0,1.0,-82.52151781220999,-50.7427486049785,09
1208,2020-09-29,Entre Ríos,304.0,5.0,-32.0588735436448,-59.2014475514635,09
195,2020-09-29,Buenos Aires,6083.0,178.0,-36.6769415180527,-60.55883198157189,09
1718,2020-09-29,Mendoza,449.0,24.0,-34.6298873058957,-68.58312281837979,09
2254,2020-09-29,Salta,163.0,14.0,-24.2991344492002,-64.8144629600627,09
2507,2020-09-29,Santa Cruz,183.0,2.0,-48.8154851827063,-69.95576216719729,09
1938,2020-09-29,Neuquén,496.0,7.0,-38.641757582459896,-70.1185705180601,09
455,2020-09-29,CABA,1446.0,43.0,-34.6144934119689,-58.4458563545429,09
2117,2020-09-29,Río Negro,345.0,5.0,-40.4057957178801,-67.229329893694,09
1016,2020-09-29,Córdoba,992.0,13.0,-32.142932663607,-63.8017532741662,09
694,2020-09-29,Chaco,126.0,4.0,-26.3864309061226,-60.76583074386029,09
2768,2020-09-29,Santiago del Estero,294.0,3.0,-27.7824116550944,-63.252386656858796,09
2986,2020-09-29,Tucumán,317.0,18.0,-26.947800183078602,-65.3647579441481,09
1547,2020-09-29,La Rioja,4.0,1.0,-29.685776298315,-67.18173596944321,09
2403,2020-09-29,San Luis,41.0,4.0,-33.7577257449137,-66.0281298195836,09
796,2020-09-29,Chubut,247.0,4.0,-43.7886233529878,-68.52675939433449,09
2670,2020-09-29,Santa Fe,1287.0,29.0,-30.7069271588117,-60.9498369430241,09
1359,2020-09-29,Jujuy,31.0,4.0,-23.3200784211351,-65.7642522180337,09
2339,2020-09-29,San Juan,55.0,1.0,-30.8653679979618,-68.8894908486844,09
1433,2020-09-30,La Pampa,103.0,1.0,-37.1315537735949,-65.4466546606951,09
1845,2020-09-30,Misiones,23.0,1.0,-26.8753965086829,-54.6516966230371,09
1719,2020-09-30,Mendoza,371.0,23.0,-34.6298873058957,-68.58312281837979,09
2340,2020-09-30,San Juan,56.0,4.0,-30.8653679979618,-68.8894908486844,09
1548,2020-09-30,La Rioja,8.0,2.0,-29.685776298315,-67.18173596944321,09
2987,2020-09-30,Tucumán,374.0,22.0,-26.947800183078602,-65.3647579441481,09
1017,2020-09-30,Córdoba,951.0,28.0,-32.142932663607,-63.8017532741662,09
2671,2020-09-30,Santa Fe,1178.0,27.0,-30.7069271588117,-60.9498369430241,09
2508,2020-09-30,Santa Cruz,149.0,3.0,-48.8154851827063,-69.95576216719729,09
695,2020-09-30,Chaco,83.0,2.0,-26.3864309061226,-60.76583074386029,09
1360,2020-09-30,Jujuy,21.0,11.0,-23.3200784211351,-65.7642522180337,09
797,2020-09-30,Chubut,279.0,2.0,-43.7886233529878,-68.52675939433449,09
2255,2020-09-30,Salta,168.0,16.0,-24.2991344492002,-64.8144629600627,09
2877,2020-09-30,Tierra del Fuego,184.0,1.0,-82.52151781220999,-50.7427486049785,09
196,2020-09-30,Buenos Aires,5791.0,203.0,-36.6769415180527,-60.55883198157189,09
456,2020-09-30,CABA,1419.0,48.0,-34.6144934119689,-58.4458563545429,09
1939,2020-09-30,Neuquén,446.0,7.0,-38.641757582459896,-70.1185705180601,09
2118,2020-09-30,Río Negro,317.0,12.0,-40.4057957178801,-67.229329893694,09
1209,2020-09-30,Entre Ríos,294.0,3.0,-32.0588735436448,-59.2014475514635,09
457,2020-10-01,CABA,1616.0,46.0,-34.6144934119689,-58.4458563545429,10
2769,2020-10-01,Santiago del Estero,339.0,4.0,-27.7824116550944,-63.252386656858796,10
2119,2020-10-01,Río Negro,466.0,6.0,-40.4057957178801,-67.229329893694,10
2509,2020-10-01,Santa Cruz,190.0,2.0,-48.8154851827063,-69.95576216719729,10
2404,2020-10-01,San Luis,57.0,4.0,-33.7577257449137,-66.0281298195836,10
798,2020-10-01,Chubut,299.0,2.0,-43.7886233529878,-68.52675939433449,10
2256,2020-10-01,Salta,236.0,24.0,-24.2991344492002,-64.8144629600627,10
2341,2020-10-01,San Juan,63.0,4.0,-30.8653679979618,-68.8894908486844,10
2672,2020-10-01,Santa Fe,1350.0,24.0,-30.7069271588117,-60.9498369430241,10
1940,2020-10-01,Neuquén,577.0,8.0,-38.641757582459896,-70.1185705180601,10
696,2020-10-01,Chaco,125.0,3.0,-26.3864309061226,-60.76583074386029,10
878,2020-10-01,Corrientes,4.0,1.0,-28.7743047046407,-57.8012191977913,10
1018,2020-10-01,Córdoba,1102.0,30.0,-32.142932663607,-63.8017532741662,10
1210,2020-10-01,Entre Ríos,344.0,1.0,-32.0588735436448,-59.2014475514635,10
1720,2020-10-01,Mendoza,574.0,12.0,-34.6298873058957,-68.58312281837979,10
1434,2020-10-01,La Pampa,134.0,1.0,-37.1315537735949,-65.4466546606951,10
1549,2020-10-01,La Rioja,10.0,4.0,-29.685776298315,-67.18173596944321,10
2878,2020-10-01,Tierra del Fuego,163.0,2.0,-82.52151781220999,-50.7427486049785,10
2988,2020-10-01,Tucumán,459.0,18.0,-26.947800183078602,-65.3647579441481,10
1361,2020-10-01,Jujuy,41.0,10.0,-23.3200784211351,-65.7642522180337,10
197,2020-10-01,Buenos Aires,6730.0,189.0,-36.6769415180527,-60.55883198157189,10
1550,2020-10-02,La Rioja,15.0,4.0,-29.685776298315,-67.18173596944321,10
1019,2020-10-02,Córdoba,1038.0,28.0,-32.142932663607,-63.8017532741662,10
1435,2020-10-02,La Pampa,81.0,1.0,-37.1315537735949,-65.4466546606951,10
2989,2020-10-02,Tucumán,365.0,14.0,-26.947800183078602,-65.3647579441481,10
2673,2020-10-02,Santa Fe,1260.0,29.0,-30.7069271588117,-60.9498369430241,10
799,2020-10-02,Chubut,334.0,6.0,-43.7886233529878,-68.52675939433449,10
2770,2020-10-02,Santiago del Estero,352.0,2.0,-27.7824116550944,-63.252386656858796,10
1362,2020-10-02,Jujuy,22.0,11.0,-23.3200784211351,-65.7642522180337,10
2879,2020-10-02,Tierra del Fuego,187.0,2.0,-82.52151781220999,-50.7427486049785,10
879,2020-10-02,Corrientes,2.0,1.0,-28.7743047046407,-57.8012191977913,10
2510,2020-10-02,Santa Cruz,153.0,2.0,-48.8154851827063,-69.95576216719729,10
1211,2020-10-02,Entre Ríos,304.0,2.0,-32.0588735436448,-59.2014475514635,10
1721,2020-10-02,Mendoza,504.0,19.0,-34.6298873058957,-68.58312281837979,10
697,2020-10-02,Chaco,130.0,2.0,-26.3864309061226,-60.76583074386029,10
2120,2020-10-02,Río Negro,342.0,6.0,-40.4057957178801,-67.229329893694,10
1941,2020-10-02,Neuquén,569.0,10.0,-38.641757582459896,-70.1185705180601,10
2405,2020-10-02,San Luis,58.0,4.0,-33.7577257449137,-66.0281298195836,10
2257,2020-10-02,Salta,159.0,25.0,-24.2991344492002,-64.8144629600627,10
458,2020-10-02,CABA,1371.0,39.0,-34.6144934119689,-58.4458563545429,10
198,2020-10-02,Buenos Aires,5822.0,168.0,-36.6769415180527,-60.55883198157189,10
2342,2020-10-03,San Juan,24.0,2.0,-30.8653679979618,-68.8894908486844,10
698,2020-10-03,Chaco,127.0,6.0,-26.3864309061226,-60.76583074386029,10
2880,2020-10-03,Tierra del Fuego,188.0,1.0,-82.52151781220999,-50.7427486049785,10
1363,2020-10-03,Jujuy,17.0,5.0,-23.3200784211351,-65.7642522180337,10
199,2020-10-03,Buenos Aires,5846.0,167.0,-36.6769415180527,-60.55883198157189,10
2990,2020-10-03,Tucumán,330.0,10.0,-26.947800183078602,-65.3647579441481,10
2258,2020-10-03,Salta,155.0,8.0,-24.2991344492002,-64.8144629600627,10
1551,2020-10-03,La Rioja,14.0,5.0,-29.685776298315,-67.18173596944321,10
2674,2020-10-03,Santa Fe,1287.0,27.0,-30.7069271588117,-60.9498369430241,10
1722,2020-10-03,Mendoza,484.0,15.0,-34.6298873058957,-68.58312281837979,10
1212,2020-10-03,Entre Ríos,357.0,4.0,-32.0588735436448,-59.2014475514635,10
1020,2020-10-03,Córdoba,874.0,29.0,-32.142932663607,-63.8017532741662,10
2121,2020-10-03,Río Negro,392.0,5.0,-40.4057957178801,-67.229329893694,10
2406,2020-10-03,San Luis,61.0,2.0,-33.7577257449137,-66.0281298195836,10
800,2020-10-03,Chubut,378.0,2.0,-43.7886233529878,-68.52675939433449,10
1436,2020-10-03,La Pampa,101.0,3.0,-37.1315537735949,-65.4466546606951,10
1942,2020-10-03,Neuquén,555.0,5.0,-38.641757582459896,-70.1185705180601,10
459,2020-10-03,CABA,1268.0,48.0,-34.6144934119689,-58.4458563545429,10
2771,2020-10-03,Santiago del Estero,200.0,1.0,-27.7824116550944,-63.252386656858796,10
1213,2020-10-04,Entre Ríos,310.0,5.0,-32.0588735436448,-59.2014475514635,10
1021,2020-10-04,Córdoba,960.0,31.0,-32.142932663607,-63.8017532741662,10
880,2020-10-04,Corrientes,1.0,1.0,-28.7743047046407,-57.8012191977913,10
1364,2020-10-04,Jujuy,17.0,3.0,-23.3200784211351,-65.7642522180337,10
2991,2020-10-04,Tucumán,402.0,18.0,-26.947800183078602,-65.3647579441481,10
2772,2020-10-04,Santiago del Estero,218.0,3.0,-27.7824116550944,-63.252386656858796,10
200,2020-10-04,Buenos Aires,5610.0,172.0,-36.6769415180527,-60.55883198157189,10
699,2020-10-04,Chaco,119.0,1.0,-26.3864309061226,-60.76583074386029,10
2407,2020-10-04,San Luis,42.0,3.0,-33.7577257449137,-66.0281298195836,10
2259,2020-10-04,Salta,124.0,19.0,-24.2991344492002,-64.8144629600627,10
1943,2020-10-04,Neuquén,458.0,3.0,-38.641757582459896,-70.1185705180601,10
1552,2020-10-04,La Rioja,15.0,4.0,-29.685776298315,-67.18173596944321,10
2511,2020-10-04,Santa Cruz,147.0,2.0,-48.8154851827063,-69.95576216719729,10
2343,2020-10-04,San Juan,30.0,1.0,-30.8653679979618,-68.8894908486844,10
460,2020-10-04,CABA,1380.0,49.0,-34.6144934119689,-58.4458563545429,10
801,2020-10-04,Chubut,333.0,12.0,-43.7886233529878,-68.52675939433449,10
2881,2020-10-04,Tierra del Fuego,176.0,1.0,-82.52151781220999,-50.7427486049785,10
1723,2020-10-04,Mendoza,411.0,13.0,-34.6298873058957,-68.58312281837979,10
2675,2020-10-04,Santa Fe,1123.0,26.0,-30.7069271588117,-60.9498369430241,10
2122,2020-10-04,Río Negro,330.0,4.0,-40.4057957178801,-67.229329893694,10
1944,2020-10-05,Neuquén,601.0,14.0,-38.641757582459896,-70.1185705180601,10
802,2020-10-05,Chubut,390.0,6.0,-43.7886233529878,-68.52675939433449,10
1365,2020-10-05,Jujuy,21.0,11.0,-23.3200784211351,-65.7642522180337,10
2123,2020-10-05,Río Negro,523.0,12.0,-40.4057957178801,-67.229329893694,10
881,2020-10-05,Corrientes,3.0,3.0,-28.7743047046407,-57.8012191977913,10
700,2020-10-05,Chaco,112.0,6.0,-26.3864309061226,-60.76583074386029,10
1724,2020-10-05,Mendoza,528.0,17.0,-34.6298873058957,-68.58312281837979,10
2676,2020-10-05,Santa Fe,1448.0,27.0,-30.7069271588117,-60.9498369430241,10
2992,2020-10-05,Tucumán,406.0,14.0,-26.947800183078602,-65.3647579441481,10
2512,2020-10-05,Santa Cruz,180.0,2.0,-48.8154851827063,-69.95576216719729,10
2408,2020-10-05,San Luis,77.0,1.0,-33.7577257449137,-66.0281298195836,10
2344,2020-10-05,San Juan,22.0,1.0,-30.8653679979618,-68.8894908486844,10
2773,2020-10-05,Santiago del Estero,389.0,2.0,-27.7824116550944,-63.252386656858796,10
2882,2020-10-05,Tierra del Fuego,260.0,3.0,-82.52151781220999,-50.7427486049785,10
1553,2020-10-05,La Rioja,9.0,4.0,-29.685776298315,-67.18173596944321,10
461,2020-10-05,CABA,1739.0,56.0,-34.6144934119689,-58.4458563545429,10
2260,2020-10-05,Salta,186.0,17.0,-24.2991344492002,-64.8144629600627,10
201,2020-10-05,Buenos Aires,6940.0,166.0,-36.6769415180527,-60.55883198157189,10
1022,2020-10-05,Córdoba,1530.0,26.0,-32.142932663607,-63.8017532741662,10
1214,2020-10-05,Entre Ríos,472.0,3.0,-32.0588735436448,-59.2014475514635,10
2513,2020-10-06,Santa Cruz,186.0,1.0,-48.8154851827063,-69.95576216719729,10
1725,2020-10-06,Mendoza,439.0,20.0,-34.6298873058957,-68.58312281837979,10
803,2020-10-06,Chubut,320.0,5.0,-43.7886233529878,-68.52675939433449,10
1554,2020-10-06,La Rioja,15.0,2.0,-29.685776298315,-67.18173596944321,10
2677,2020-10-06,Santa Fe,1292.0,25.0,-30.7069271588117,-60.9498369430241,10
882,2020-10-06,Corrientes,5.0,1.0,-28.7743047046407,-57.8012191977913,10
2883,2020-10-06,Tierra del Fuego,193.0,1.0,-82.52151781220999,-50.7427486049785,10
462,2020-10-06,CABA,1527.0,50.0,-34.6144934119689,-58.4458563545429,10
701,2020-10-06,Chaco,110.0,6.0,-26.3864309061226,-60.76583074386029,10
1215,2020-10-06,Entre Ríos,358.0,7.0,-32.0588735436448,-59.2014475514635,10
1023,2020-10-06,Córdoba,1328.0,25.0,-32.142932663607,-63.8017532741662,10
2124,2020-10-06,Río Negro,386.0,6.0,-40.4057957178801,-67.229329893694,10
2774,2020-10-06,Santiago del Estero,379.0,2.0,-27.7824116550944,-63.252386656858796,10
1366,2020-10-06,Jujuy,19.0,5.0,-23.3200784211351,-65.7642522180337,10
202,2020-10-06,Buenos Aires,5957.0,173.0,-36.6769415180527,-60.55883198157189,10
2409,2020-10-06,San Luis,68.0,3.0,-33.7577257449137,-66.0281298195836,10
2993,2020-10-06,Tucumán,433.0,10.0,-26.947800183078602,-65.3647579441481,10
1945,2020-10-06,Neuquén,513.0,5.0,-38.641757582459896,-70.1185705180601,10
2261,2020-10-06,Salta,160.0,26.0,-24.2991344492002,-64.8144629600627,10
1216,2020-10-07,Entre Ríos,357.0,6.0,-32.0588735436448,-59.2014475514635,10
1555,2020-10-07,La Rioja,16.0,2.0,-29.685776298315,-67.18173596944321,10
804,2020-10-07,Chubut,300.0,5.0,-43.7886233529878,-68.52675939433449,10
1946,2020-10-07,Neuquén,504.0,15.0,-38.641757582459896,-70.1185705180601,10
1024,2020-10-07,Córdoba,1290.0,41.0,-32.142932663607,-63.8017532741662,10
2775,2020-10-07,Santiago del Estero,419.0,3.0,-27.7824116550944,-63.252386656858796,10
2678,2020-10-07,Santa Fe,1330.0,34.0,-30.7069271588117,-60.9498369430241,10
203,2020-10-07,Buenos Aires,5599.0,171.0,-36.6769415180527,-60.55883198157189,10
463,2020-10-07,CABA,1434.0,34.0,-34.6144934119689,-58.4458563545429,10
2514,2020-10-07,Santa Cruz,178.0,3.0,-48.8154851827063,-69.95576216719729,10
1726,2020-10-07,Mendoza,417.0,12.0,-34.6298873058957,-68.58312281837979,10
2994,2020-10-07,Tucumán,326.0,19.0,-26.947800183078602,-65.3647579441481,10
702,2020-10-07,Chaco,108.0,6.0,-26.3864309061226,-60.76583074386029,10
2262,2020-10-07,Salta,142.0,14.0,-24.2991344492002,-64.8144629600627,10
2125,2020-10-07,Río Negro,371.0,8.0,-40.4057957178801,-67.229329893694,10
1367,2020-10-07,Jujuy,6.0,4.0,-23.3200784211351,-65.7642522180337,10
2884,2020-10-07,Tierra del Fuego,200.0,2.0,-82.52151781220999,-50.7427486049785,10
2995,2020-10-08,Tucumán,275.0,16.0,-26.947800183078602,-65.3647579441481,10
1217,2020-10-08,Entre Ríos,395.0,8.0,-32.0588735436448,-59.2014475514635,10
1556,2020-10-08,La Rioja,6.0,2.0,-29.685776298315,-67.18173596944321,10
204,2020-10-08,Buenos Aires,5288.0,185.0,-36.6769415180527,-60.55883198157189,10
2263,2020-10-08,Salta,135.0,22.0,-24.2991344492002,-64.8144629600627,10
1025,2020-10-08,Córdoba,1341.0,34.0,-32.142932663607,-63.8017532741662,10
464,2020-10-08,CABA,1457.0,43.0,-34.6144934119689,-58.4458563545429,10
805,2020-10-08,Chubut,312.0,10.0,-43.7886233529878,-68.52675939433449,10
2515,2020-10-08,Santa Cruz,171.0,4.0,-48.8154851827063,-69.95576216719729,10
2776,2020-10-08,Santiago del Estero,521.0,1.0,-27.7824116550944,-63.252386656858796,10
1727,2020-10-08,Mendoza,426.0,27.0,-34.6298873058957,-68.58312281837979,10
1947,2020-10-08,Neuquén,565.0,9.0,-38.641757582459896,-70.1185705180601,10
1368,2020-10-08,Jujuy,17.0,4.0,-23.3200784211351,-65.7642522180337,10
2126,2020-10-08,Río Negro,480.0,6.0,-40.4057957178801,-67.229329893694,10
703,2020-10-08,Chaco,93.0,10.0,-26.3864309061226,-60.76583074386029,10
2345,2020-10-08,San Juan,47.0,2.0,-30.8653679979618,-68.8894908486844,10
2679,2020-10-08,Santa Fe,1379.0,37.0,-30.7069271588117,-60.9498369430241,10
2410,2020-10-08,San Luis,77.0,3.0,-33.7577257449137,-66.0281298195836,10
2516,2020-10-09,Santa Cruz,175.0,3.0,-48.8154851827063,-69.95576216719729,10
2777,2020-10-09,Santiago del Estero,750.0,3.0,-27.7824116550944,-63.252386656858796,10
2885,2020-10-09,Tierra del Fuego,240.0,1.0,-82.52151781220999,-50.7427486049785,10
1218,2020-10-09,Entre Ríos,405.0,9.0,-32.0588735436448,-59.2014475514635,10
1557,2020-10-09,La Rioja,41.0,8.0,-29.685776298315,-67.18173596944321,10
2346,2020-10-09,San Juan,32.0,4.0,-30.8653679979618,-68.8894908486844,10
205,2020-10-09,Buenos Aires,5254.0,188.0,-36.6769415180527,-60.55883198157189,10
2264,2020-10-09,Salta,169.0,16.0,-24.2991344492002,-64.8144629600627,10
806,2020-10-09,Chubut,289.0,5.0,-43.7886233529878,-68.52675939433449,10
2996,2020-10-09,Tucumán,308.0,20.0,-26.947800183078602,-65.3647579441481,10
1026,2020-10-09,Córdoba,1380.0,36.0,-32.142932663607,-63.8017532741662,10
704,2020-10-09,Chaco,80.0,9.0,-26.3864309061226,-60.76583074386029,10
2680,2020-10-09,Santa Fe,1419.0,41.0,-30.7069271588117,-60.9498369430241,10
1728,2020-10-09,Mendoza,538.0,17.0,-34.6298873058957,-68.58312281837979,10
465,2020-10-09,CABA,1358.0,37.0,-34.6144934119689,-58.4458563545429,10
2411,2020-10-09,San Luis,69.0,4.0,-33.7577257449137,-66.0281298195836,10
1369,2020-10-09,Jujuy,19.0,4.0,-23.3200784211351,-65.7642522180337,10
1948,2020-10-09,Neuquén,586.0,9.0,-38.641757582459896,-70.1185705180601,10
1846,2020-10-09,Misiones,41.0,1.0,-26.8753965086829,-54.6516966230371,10
2127,2020-10-09,Río Negro,439.0,10.0,-40.4057957178801,-67.229329893694,10
1219,2020-10-10,Entre Ríos,525.0,7.0,-32.0588735436448,-59.2014475514635,10
2778,2020-10-10,Santiago del Estero,467.0,5.0,-27.7824116550944,-63.252386656858796,10
2128,2020-10-10,Río Negro,490.0,11.0,-40.4057957178801,-67.229329893694,10
1949,2020-10-10,Neuquén,753.0,6.0,-38.641757582459896,-70.1185705180601,10
2265,2020-10-10,Salta,194.0,21.0,-24.2991344492002,-64.8144629600627,10
1729,2020-10-10,Mendoza,589.0,19.0,-34.6298873058957,-68.58312281837979,10
2412,2020-10-10,San Luis,92.0,2.0,-33.7577257449137,-66.0281298195836,10
705,2020-10-10,Chaco,110.0,4.0,-26.3864309061226,-60.76583074386029,10
2517,2020-10-10,Santa Cruz,189.0,4.0,-48.8154851827063,-69.95576216719729,10
2681,2020-10-10,Santa Fe,1738.0,20.0,-30.7069271588117,-60.9498369430241,10
2886,2020-10-10,Tierra del Fuego,281.0,2.0,-82.52151781220999,-50.7427486049785,10
2997,2020-10-10,Tucumán,383.0,12.0,-26.947800183078602,-65.3647579441481,10
1437,2020-10-10,La Pampa,183.0,1.0,-37.1315537735949,-65.4466546606951,10
1558,2020-10-10,La Rioja,36.0,4.0,-29.685776298315,-67.18173596944321,10
466,2020-10-10,CABA,1345.0,41.0,-34.6144934119689,-58.4458563545429,10
1370,2020-10-10,Jujuy,24.0,5.0,-23.3200784211351,-65.7642522180337,10
807,2020-10-10,Chubut,373.0,9.0,-43.7886233529878,-68.52675939433449,10
206,2020-10-10,Buenos Aires,7011.0,148.0,-36.6769415180527,-60.55883198157189,10
1027,2020-10-10,Córdoba,1626.0,27.0,-32.142932663607,-63.8017532741662,10
883,2020-10-11,Corrientes,2.0,1.0,-28.7743047046407,-57.8012191977913,10
